Timestep;year;month;day;hour;real_time_measured_MW;monitored_capacity_MW;capacity_factor
7098;2015;11;11;17;194.2625;1122.51;0.173060819
7099;2015;11;11;18;199.5475;1122.51;0.177769018
7100;2015;11;11;19;214.6375;1122.51;0.191212105
7101;2015;11;11;20;253.415;1122.51;0.225757454
7102;2015;11;11;21;278.405;1122.51;0.248020062
7103;2015;11;11;22;202.3225;1122.51;0.180241156
7104;2015;11;11;23;250.3325;1122.51;0.223011376
7105;2015;11;12;0;290.3675;1122.51;0.258676983
7106;2015;11;12;1;214.53;1122.51;0.191116337
7107;2015;11;12;2;199.355;1122.51;0.177597527
7108;2015;11;12;3;166.03;1122.51;0.147909595
7109;2015;11;12;4;123.92;1122.51;0.110395453
7110;2015;11;12;5;105.5;1122.51;0.0939858
7111;2015;11;12;6;141.765;1122.51;0.126292862
7112;2015;11;12;7;113.165;1122.51;0.100814247
7113;2015;11;12;8;144.335;1122.51;0.128582373
7114;2015;11;12;9;117.8975;1122.51;0.105030245
7115;2015;11;12;10;81.8425;1122.51;0.072910264
7116;2015;11;12;11;63.6175;1122.51;0.056674328
7117;2015;11;12;12;69.4825;1122.51;0.061899226
7118;2015;11;12;13;77.445;1122.51;0.068992704
7119;2015;11;12;14;55.865;1122.51;0.049767931
7120;2015;11;12;15;76.535;1122.51;0.068182021
7121;2015;11;12;16;92.2475;1122.51;0.082179669
7122;2015;11;12;17;106.29;1122.51;0.09468958
7123;2015;11;12;18;150.065;1122.51;0.133687005
7124;2015;11;12;19;295.23;1122.51;0.263008793
7125;2015;11;12;20;351.215;1122.51;0.312883627
7126;2015;11;12;21;367.54;1122.51;0.327426927
7127;2015;11;12;22;395.09;1122.51;0.351970138
7128;2015;11;12;23;414.7;1122.51;0.369439916
7129;2015;11;13;0;427.52;1122.51;0.38086075
7130;2015;11;13;1;446.9725;1122.51;0.398190217
7131;2015;11;13;2;466.4;1122.51;0.415497412
7132;2015;11;13;3;502.0625;1122.51;0.44726773
7133;2015;11;13;4;525.35;1122.51;0.468013648
7134;2015;11;13;5;524.23;1122.51;0.467015884
7135;2015;11;13;6;539.7575;1122.51;0.480848723
7136;2015;11;13;7;534.89;1122.51;0.476512459
7137;2015;11;13;8;471.8725;1122.51;0.420372647
7138;2015;11;13;9;434.955;1122.51;0.387484299
7139;2015;11;13;10;360.905;1122.51;0.321516067
7140;2015;11;13;11;335.5225;1122.51;0.298903796
7141;2015;11;13;12;403.5925;1122.51;0.359544681
7142;2015;11;13;13;526.325;1122.51;0.468882237
7143;2015;11;13;14;674.41;1122.51;0.600805338
7144;2015;11;13;15;749.3575;1122.51;0.667573117
7145;2015;11;13;16;816.3425;1122.51;0.727247419
7146;2015;11;13;17;796.6725;1122.51;0.70972419
7147;2015;11;13;18;771.9875;1122.51;0.687733294
7148;2015;11;13;19;746.3175;1122.51;0.664864901
7149;2015;11;13;20;709.285;1122.51;0.631874104
7150;2015;11;13;21;679.7525;1122.51;0.605564761
7151;2015;11;13;22;662.43;1122.51;0.590132827
7152;2015;11;13;23;638.2725;1122.51;0.568611861
7153;2015;11;14;0;553.1275;1122.51;0.49275953
7154;2015;11;14;1;553.2525;1122.51;0.492870888
7155;2015;11;14;2;638.3575;1122.51;0.568687584
7156;2015;11;14;3;709.825;1122.51;0.632355168
7157;2015;11;14;4;746.1825;1122.51;0.664744635
7158;2015;11;14;5;735.9675;1122.51;0.655644493
7159;2015;11;14;6;673.5375;1122.51;0.600028062
7160;2015;11;14;7;607.015;1122.51;0.540765784
7161;2015;11;14;8;574.0975;1122.51;0.511440878
7162;2015;11;14;9;522.6425;1122.51;0.465601643
7163;2015;11;14;10;543.25;1122.51;0.483960054
7164;2015;11;14;11;470.9575;1122.51;0.41955751
7165;2015;11;14;12;398.8125;1122.51;0.355286367
7166;2015;11;14;13;360.4575;1122.51;0.321117407
7167;2015;11;14;14;333.315;1122.51;0.296937221
7168;2015;11;14;15;401.3125;1122.51;0.357513519
7169;2015;11;14;16;518.3375;1122.51;0.461766488
7170;2015;11;14;17;679.2275;1122.51;0.605097059
7171;2015;11;14;18;805.5725;1122.51;0.717652849
7172;2015;11;14;19;878.7175;1122.51;0.782814852
7173;2015;11;14;20;920.2925;1122.51;0.819852384
7174;2015;11;14;21;940.1275;1122.51;0.837522606
7175;2015;11;14;22;941.9;1122.51;0.839101656
7176;2015;11;14;23;912.9025;1122.51;0.813268924
7177;2015;11;15;0;909.305;1122.51;0.810064053
7178;2015;11;15;1;884.57;1122.51;0.788028614
7179;2015;11;15;2;868.2775;1122.51;0.773514267
7180;2015;11;15;3;858.77;1122.51;0.765044409
7181;2015;11;15;4;864.94;1122.51;0.77054102
7182;2015;11;15;5;872.4875;1122.51;0.777264791
7183;2015;11;15;6;874.425;1122.51;0.778990833
7184;2015;11;15;7;869.0225;1122.51;0.774177958
7185;2015;11;15;8;880.82;1122.51;0.784687887
7186;2015;11;15;9;899.76;1122.51;0.801560788
7187;2015;11;15;10;868.3275;1122.51;0.77355881
7188;2015;11;15;11;883.4625;1122.51;0.787041986
7189;2015;11;15;12;909.205;1122.51;0.809974967
7190;2015;11;15;13;887.6875;1122.51;0.790805873
7191;2015;11;15;14;872.0875;1122.51;0.776908446
7192;2015;11;15;15;839.845;1122.51;0.748184871
7193;2015;11;15;16;765.68;1122.51;0.682114191
7194;2015;11;15;17;700.2925;1122.51;0.623863039
7195;2015;11;15;18;621.8475;1122.51;0.553979475
7196;2015;11;15;19;572.7075;1122.51;0.510202582
7197;2015;11;15;20;504.46;1122.51;0.449403569
7198;2015;11;15;21;456.8875;1122.51;0.4070231
7199;2015;11;15;22;372.8925;1122.51;0.332195259
7200;2015;11;15;23;406.855;1122.51;0.362451114
7201;2015;11;16;0;440.955;1122.51;0.392829463
7202;2015;11;16;1;464.5175;1122.51;0.413820367
7203;2015;11;16;2;468.09;1122.51;0.417002967
7204;2015;11;16;3;508.3175;1122.51;0.452840064
7205;2015;11;16;4;529.2875;1122.51;0.471521412
7206;2015;11;16;5;468.4325;1122.51;0.417308086
7207;2015;11;16;6;497.3175;1122.51;0.443040597
7208;2015;11;16;7;549.7875;1122.51;0.489784055
7209;2015;11;16;8;635.465;1122.51;0.56611077
7210;2015;11;16;9;677.655;1122.51;0.603696181
7211;2015;11;16;10;693.56;1122.51;0.61786532
7212;2015;11;16;11;643.9625;1122.51;0.573680858
7213;2015;11;16;12;618.58;1122.51;0.551068587
7214;2015;11;16;13;619.1675;1122.51;0.551591968
7215;2015;11;16;14;626.7825;1122.51;0.558375872
7216;2015;11;16;15;622.8425;1122.51;0.554865881
7217;2015;11;16;16;634.95;1122.51;0.565651976
7218;2015;11;16;17;602.6225;1122.51;0.536852678
7219;2015;11;16;18;565.165;1122.51;0.503483265
7220;2015;11;16;19;496.4275;1122.51;0.442247731
7221;2015;11;16;20;433.165;1122.51;0.385889658
7222;2015;11;16;21;424.38;1122.51;0.378063447
7223;2015;11;16;22;432.64;1122.51;0.385421956
7224;2015;11;16;23;471.45;1122.51;0.419996258
7225;2015;11;17;0;510.2825;1122.51;0.454590605
7226;2015;11;17;1;643.38;1122.51;0.573161932
7227;2015;11;17;2;648.1875;1122.51;0.577444744
7228;2015;11;17;3;618.7;1122.51;0.551175491
7229;2015;11;17;4;750.4825;1122.51;0.668575336
7230;2015;11;17;5;735.5975;1122.51;0.655314875
7231;2015;11;17;6;717.45;1122.51;0.639147981
7232;2015;11;17;7;743.6075;1122.51;0.662450669
7233;2015;11;17;8;689.6825;1122.51;0.614411007
7234;2015;11;17;9;643.225;1122.51;0.573023848
7235;2015;11;17;10;625.3425;1122.51;0.557093033
7236;2015;11;17;11;680.9675;1122.51;0.606647157
7237;2015;11;17;12;747.0125;1122.51;0.665484049
7238;2015;11;17;13;720.505;1122.51;0.64186956
7239;2015;11;17;14;654.8125;1122.51;0.583346696
7240;2015;11;17;15;708.2675;1122.51;0.630967653
7241;2015;11;17;16;793.4825;1122.51;0.706882344
7242;2015;11;17;17;849.7025;1122.51;0.75696653
7243;2015;11;17;18;857.305;1122.51;0.763739299
7244;2015;11;17;19;851.6525;1122.51;0.758703709
7245;2015;11;17;20;846.2225;1122.51;0.753866335
7246;2015;11;17;21;814.8;1122.51;0.725873266
7247;2015;11;17;22;817.9475;1122.51;0.72867725
7248;2015;11;17;23;827.995;1122.51;0.737628173
7249;2015;11;18;0;803.715;1122.51;0.715998076
7250;2015;11;18;1;755.9025;1122.51;0.6734038
7251;2015;11;18;2;818.2025;1122.51;0.72890442
7252;2015;11;18;3;825.9875;1122.51;0.73583977
7253;2015;11;18;4;825.5575;1122.51;0.7354567
7254;2015;11;18;5;758.8925;1122.51;0.676067474
7255;2015;11;18;6;608.95;1122.51;0.542489599
7256;2015;11;18;7;516.4975;1122.51;0.460127304
7257;2015;11;18;8;492.595;1122.51;0.438833507
7258;2015;11;18;9;563.4875;1122.51;0.501988846
7259;2015;11;18;10;604.9275;1122.51;0.538906112
7260;2015;11;18;11;714.115;1122.51;0.636176961
7261;2015;11;18;12;768.925;1122.51;0.685005033
7262;2015;11;18;13;823.8375;1122.51;0.733924419
7263;2015;11;18;14;838.8025;1122.51;0.747256149
7264;2015;11;18;15;831.0525;1122.51;0.740351979
7265;2015;11;18;16;869.165;1122.51;0.774304906
7266;2015;11;18;17;879.8125;1122.51;0.783790345
7267;2015;11;18;18;909.5675;1122.51;0.810297904
7268;2015;11;18;19;909.62;1122.51;0.810344674
7269;2015;11;18;20;902.58;1122.51;0.804073015
7270;2015;11;18;21;913.22;1122.51;0.813551772
7271;2015;11;18;22;898.8375;1122.51;0.800738969
7272;2015;11;18;23;858.5175;1122.51;0.764819467
7273;2015;11;19;0;943.15;1248.71;0.755299469
7274;2015;11;19;1;937.71;1248.71;0.750942973
7275;2015;11;19;2;939.015;1248.71;0.751988052
7276;2015;11;19;3;971.14;1248.71;0.777714601
7277;2015;11;19;4;940.24;1248.71;0.752969064
7278;2015;11;19;5;920.8925;1248.71;0.737475074
7279;2015;11;19;6;928.75;1248.71;0.743767568
7280;2015;11;19;7;879.9;1248.71;0.704647196
7281;2015;11;19;8;814.265;1248.71;0.652084952
7282;2015;11;19;9;764.69;1248.71;0.61238398
7283;2015;11;19;10;792.825;1248.71;0.634915233
7284;2015;11;19;11;755.6175;1248.71;0.605118482
7285;2015;11;19;12;738.675;1248.71;0.59155048
7286;2015;11;19;13;749.55;1248.71;0.600259468
7287;2015;11;19;14;527.45;1248.71;0.422395913
7288;2015;11;19;15;378.21;1248.71;0.302880573
7289;2015;11;19;16;358.7575;1248.71;0.287302496
7290;2015;11;19;17;710.825;1248.71;0.569247463
7291;2015;11;19;18;767.5;1248.71;0.614634303
7292;2015;11;19;19;521.9075;1248.71;0.417957332
7293;2015;11;19;20;328.755;1248.71;0.263275701
7294;2015;11;19;21;274.1975;1248.71;0.219584611
7295;2015;11;19;22;336.4775;1248.71;0.269460083
7296;2015;11;19;23;343.5775;1248.71;0.275145951
7297;2015;11;20;0;366.21;1248.71;0.293270655
7298;2015;11;20;1;386.4425;1248.71;0.309473377
7299;2015;11;20;2;391.2825;1248.71;0.313349377
7300;2015;11;20;3;350.855;1248.71;0.280973965
7301;2015;11;20;4;371.4875;1248.71;0.297497017
7302;2015;11;20;5;340.99;1248.71;0.273073812
7303;2015;11;20;6;319.24;1248.71;0.255655837
7304;2015;11;20;7;307.8225;1248.71;0.246512401
7305;2015;11;20;8;304.0675;1248.71;0.243505297
7306;2015;11;20;9;259.2225;1248.71;0.207592235
7307;2015;11;20;10;201.12;1248.71;0.161062216
7308;2015;11;20;11;126.5125;1248.71;0.101314557
7309;2015;11;20;12;151.1025;1248.71;0.121006879
7310;2015;11;20;13;208.965;1248.71;0.1673447
7311;2015;11;20;14;238.6075;1248.71;0.191083198
7312;2015;11;20;15;217.065;1248.71;0.173831394
7313;2015;11;20;16;239.3275;1248.71;0.191659793
7314;2015;11;20;17;274.95;1248.71;0.220187233
7315;2015;11;20;18;347.1075;1248.71;0.277972868
7316;2015;11;20;19;404.855;1248.71;0.324218594
7317;2015;11;20;20;427.92;1248.71;0.342689656
7318;2015;11;20;21;475.9075;1248.71;0.381119315
7319;2015;11;20;22;537.6075;1248.71;0.430530307
7320;2015;11;20;23;520.825;1248.71;0.417090437
7321;2015;11;21;0;525.3275;1248.71;0.420696158
7322;2015;11;21;1;466.8475;1248.71;0.373863827
7323;2015;11;21;2;394.6475;1248.71;0.316044158
7324;2015;11;21;3;340.845;1248.71;0.272957692
7325;2015;11;21;4;293.1175;1248.71;0.234736248
7326;2015;11;21;5;253.8325;1248.71;0.203275781
7327;2015;11;21;6;254.6425;1248.71;0.20392445
7328;2015;11;21;7;266.52;1248.71;0.213436266
7329;2015;11;21;8;283.97;1248.71;0.227410688
7330;2015;11;21;9;325.61;1248.71;0.260757101
7331;2015;11;21;10;351.5525;1248.71;0.281532542
7332;2015;11;21;11;382.0325;1248.71;0.305941732
7333;2015;11;21;12;404.1725;1248.71;0.32367203
7334;2015;11;21;13;392.76;1248.71;0.314532598
7335;2015;11;21;14;420.02;1248.71;0.336363127
7336;2015;11;21;15;435.03;1248.71;0.348383532
7337;2015;11;21;16;489.16;1248.71;0.391732268
7338;2015;11;21;17;530.9725;1248.71;0.425216824
7339;2015;11;21;18;455.655;1248.71;0.364900577
7340;2015;11;21;19;457.2525;1248.71;0.366179898
7341;2015;11;21;20;481.025;1248.71;0.385217545
7342;2015;11;21;21;354.43;1248.71;0.28383692
7343;2015;11;21;22;305.9325;1248.71;0.244998839
7344;2015;11;21;23;278.645;1248.71;0.223146287
7345;2015;11;22;0;242.76;1248.71;0.19440863
7346;2015;11;22;1;220.84;1248.71;0.176854514
7347;2015;11;22;2;166.57;1248.71;0.133393662
7348;2015;11;22;3;184.04;1248.71;0.1473841
7349;2015;11;22;4;200.3675;1248.71;0.160459594
7350;2015;11;22;5;188.6425;1248.71;0.151069904
7351;2015;11;22;6;149.64;1248.71;0.11983567
7352;2015;11;22;7;133.2225;1248.71;0.106688102
7353;2015;11;22;8;131.77;1248.71;0.105524902
7354;2015;11;22;9;129.48;1248.71;0.103691009
7355;2015;11;22;10;102.4825;1248.71;0.082070697
7356;2015;11;22;11;95.32;1248.71;0.076334777
7357;2015;11;22;12;71.4125;1248.71;0.057189019
7358;2015;11;22;13;63.6675;1248.71;0.050986618
7359;2015;11;22;14;71.7;1248.71;0.057419257
7360;2015;11;22;15;108.36;1248.71;0.086777554
7361;2015;11;22;16;114.1775;1248.71;0.091436362
7362;2015;11;22;17;115.7825;1248.71;0.092721689
7363;2015;11;22;18;123.85;1248.71;0.099182356
7364;2015;11;22;19;140.7075;1248.71;0.112682288
7365;2015;11;22;20;137.74;1248.71;0.110305836
7366;2015;11;22;21;116.95;1248.71;0.093656654
7367;2015;11;22;22;112.205;1248.71;0.089856732
7368;2015;11;22;23;138.3775;1248.71;0.110816362
7369;2015;11;23;0;127.2225;1248.71;0.101883143
7370;2015;11;23;1;117.7425;1248.71;0.094291309
7371;2015;11;23;2;104.165;1248.71;0.083418087
7372;2015;11;23;3;118.4425;1248.71;0.094851887
7373;2015;11;23;4;84.3825;1248.71;0.067575738
7374;2015;11;23;5;68.545;1248.71;0.054892649
7375;2015;11;23;6;59.44;1248.71;0.047601124
7376;2015;11;23;7;40.02;1248.71;0.032049075
7377;2015;11;23;8;22.0725;1248.71;0.017676242
7378;2015;11;23;9;14.0825;1248.71;0.011277639
7379;2015;11;23;10;10.165;1248.71;0.008140401
7380;2015;11;23;11;5.2525;1248.71;0.004206341
7381;2015;11;23;12;4.21;1248.71;0.003371479
7382;2015;11;23;13;6.6225;1248.71;0.005303473
7383;2015;11;23;14;11.48;1248.71;0.009193488
7384;2015;11;23;15;18.19;1248.71;0.014567033
7385;2015;11;23;16;40.4475;1248.71;0.032391428
7386;2015;11;23;17;92.19;1248.71;0.073828191
7387;2015;11;23;18;121.645;1248.71;0.097416534
7388;2015;11;23;19;113.545;1248.71;0.09092984
7389;2015;11;23;20;179.7625;1248.71;0.143958565
7390;2015;11;23;21;270.7975;1248.71;0.216861801
7391;2015;11;23;22;322.98;1248.71;0.258650928
7392;2015;11;23;23;392.8725;1248.71;0.314622691
7393;2015;11;24;0;446.4725;1248.71;0.357546988
7394;2015;11;24;1;470.5725;1248.71;0.376846906
7395;2015;11;24;2;518.1475;1248.71;0.414946225
7396;2015;11;24;3;576.3425;1248.71;0.46155032
7397;2015;11;24;4;575.8125;1248.71;0.461125882
7398;2015;11;24;5;653.5275;1248.71;0.52336211
7399;2015;11;24;6;722.495;1248.71;0.578593108
7400;2015;11;24;7;744.8925;1248.71;0.596529619
7401;2015;11;24;8;790.3675;1248.71;0.632947202
7402;2015;11;24;9;813.2475;1248.71;0.651270111
7403;2015;11;24;10;838.8025;1248.71;0.671735231
7404;2015;11;24;11;919.2425;1248.71;0.736153711
7405;2015;11;24;12;939.8025;1248.71;0.752618703
7406;2015;11;24;13;938.4175;1248.71;0.751509558
7407;2015;11;24;14;949.565;1248.71;0.760436771
7408;2015;11;24;15;911.72;1248.71;0.730129494
7409;2015;11;24;16;882.655;1248.71;0.706853473
7410;2015;11;24;17;807.105;1248.71;0.646351034
7411;2015;11;24;18;640.3175;1248.71;0.512783192
7412;2015;11;24;19;563.735;1248.71;0.4514539
7413;2015;11;24;20;466.635;1248.71;0.373693652
7414;2015;11;24;21;417.2975;1248.71;0.334182877
7415;2015;11;24;22;414.2225;1248.71;0.331720335
7416;2015;11;24;23;376.055;1248.71;0.301154792
7417;2015;11;25;0;315.9375;1248.71;0.253011107
7418;2015;11;25;1;279.305;1248.71;0.223674832
7419;2015;11;25;2;260.285;1248.71;0.208443113
7420;2015;11;25;3;256.215;1248.71;0.20518375
7421;2015;11;25;4;250.935;1248.71;0.200955386
7422;2015;11;25;5;280.3725;1248.71;0.224529715
7423;2015;11;25;6;316.1325;1248.71;0.253167269
7424;2015;11;25;7;328.695;1248.71;0.263227651
7425;2015;11;25;8;322.8575;1248.71;0.258552827
7426;2015;11;25;9;315.68;1248.71;0.252804895
7427;2015;11;25;10;273.61;1248.71;0.219114126
7428;2015;11;25;11;289.1275;1248.71;0.23154095
7429;2015;11;25;12;313.49;1248.71;0.251051085
7430;2015;11;25;13;265.375;1248.71;0.21251932
7431;2015;11;25;14;230.4025;1248.71;0.184512417
7432;2015;11;25;15;304.785;1248.71;0.24407989
7433;2015;11;25;16;318.8025;1248.71;0.255305475
7434;2015;11;25;17;261.6275;1248.71;0.209518223
7435;2015;11;25;18;195.575;1248.71;0.156621634
7436;2015;11;25;19;209.8375;1248.71;0.168043421
7437;2015;11;25;20;231.66;1248.71;0.185519456
7438;2015;11;25;21;241.1075;1248.71;0.193085264
7439;2015;11;25;22;247.4575;1248.71;0.198170512
7440;2015;11;25;23;244.4375;1248.71;0.195752016
7441;2015;11;26;0;261.9475;1248.71;0.209774487
7442;2015;11;26;1;236.675;1248.71;0.189535601
7443;2015;11;26;2;230.25;1248.71;0.184390291
7444;2015;11;26;3;193.34;1248.71;0.154831786
7445;2015;11;26;4;198.05;1248.71;0.158603679
7446;2015;11;26;5;187.2825;1248.71;0.14998078
7447;2015;11;26;6;167.9825;1248.71;0.13452483
7448;2015;11;26;7;141.38;1248.71;0.113220844
7449;2015;11;26;8;112.4175;1248.71;0.090026908
7450;2015;11;26;9;66.3475;1248.71;0.053132833
7451;2015;11;26;10;24.895;1248.71;0.019936575
7452;2015;11;26;11;11.5475;1248.71;0.009247543
7453;2015;11;26;12;6.6825;1248.71;0.005351523
7454;2015;11;26;13;5.1625;1248.71;0.004134267
7455;2015;11;26;14;5.8175;1248.71;0.004658808
7456;2015;11;26;15;7.675;1248.71;0.006146343
7457;2015;11;26;16;9.6625;1248.71;0.007737986
7458;2015;11;26;17;15.465;1248.71;0.012384781
7459;2015;11;26;18;21.3725;1248.71;0.017115663
7460;2015;11;26;19;28.2425;1248.71;0.022617341
7461;2015;11;26;20;38.0175;1248.71;0.03044542
7462;2015;11;26;21;48.03;1248.71;0.038463695
7463;2015;11;26;22;73.5625;1248.71;0.058910796
7464;2015;11;26;23;112.5325;1248.71;0.090119003
7465;2015;11;27;0;152.0525;1248.71;0.121767664
7466;2015;11;27;1;216.7875;1248.71;0.173609165
7467;2015;11;27;2;239.6125;1248.71;0.191888028
7468;2015;11;27;3;288.385;1248.71;0.230946337
7469;2015;11;27;4;334.615;1248.71;0.267968544
7470;2015;11;27;5;414.4775;1248.71;0.331924546
7471;2015;11;27;6;456.6625;1248.71;0.36570741
7472;2015;11;27;7;480.0675;1248.71;0.384450753
7473;2015;11;27;8;439.5625;1248.71;0.352013278
7474;2015;11;27;9;452.05;1248.71;0.362013598
7475;2015;11;27;10;434.8675;1248.71;0.348253398
7476;2015;11;27;11;391;1248.71;0.313123143
7477;2015;11;27;12;401.88;1248.71;0.321836135
7478;2015;11;27;13;385.4725;1248.71;0.308696575
7479;2015;11;27;14;416.0125;1248.71;0.333153815
7480;2015;11;27;15;426.7175;1248.71;0.341726662
7481;2015;11;27;16;489.2175;1248.71;0.391778315
7482;2015;11;27;17;614.71;1248.71;0.492276029
7483;2015;11;27;18;629.6025;1248.71;0.504202337
7484;2015;11;27;19;614.9;1248.71;0.492428186
7485;2015;11;27;20;668.7425;1248.71;0.535546684
7486;2015;11;27;21;742.905;1248.71;0.594937976
7487;2015;11;27;22;851.8925;1248.71;0.682218049
7488;2015;11;27;23;843.245;1248.71;0.675292902
7489;2015;11;28;0;822.8975;1248.71;0.658998086
7490;2015;11;28;1;815.0825;1248.71;0.652739627
7491;2015;11;28;2;755.0175;1248.71;0.604637986
7492;2015;11;28;3;806.98;1248.71;0.646250931
7493;2015;11;28;4;781.4075;1248.71;0.625771796
7494;2015;11;28;5;687.995;1248.71;0.550964595
7495;2015;11;28;6;620.4925;1248.71;0.496906808
7496;2015;11;28;7;539.7325;1248.71;0.432232063
7497;2015;11;28;8;453.2325;1248.71;0.362960575
7498;2015;11;28;9;387.56;1248.71;0.3103683
7499;2015;11;28;10;348.7475;1248.71;0.279286223
7500;2015;11;28;11;338.9525;1248.71;0.271442128
7501;2015;11;28;12;355.4775;1248.71;0.284675785
7502;2015;11;28;13;416.0825;1248.71;0.333209873
7503;2015;11;28;14;454.6875;1248.71;0.364125778
7504;2015;11;28;15;537.4375;1248.71;0.430394167
7505;2015;11;28;16;685.27;1248.71;0.548782343
7506;2015;11;28;17;849.3675;1248.71;0.680195962
7507;2015;11;28;18;955.085;1248.71;0.764857333
7508;2015;11;28;19;1019.69;1248.71;0.816594726
7509;2015;11;28;20;1028.54;1248.71;0.82368204
7510;2015;11;28;21;1014.33;1248.71;0.812302296
7511;2015;11;28;22;1010.9325;1248.71;0.809581488
7512;2015;11;28;23;1002.8925;1248.71;0.803142843
7513;2015;11;29;0;996.6425;1248.71;0.798137678
7514;2015;11;29;1;973.4675;1248.71;0.779578525
7515;2015;11;29;2;946.2275;1248.71;0.757764012
7516;2015;11;29;3;942.6375;1248.71;0.754889045
7517;2015;11;29;4;925.36;1248.71;0.741052766
7518;2015;11;29;5;921.5725;1248.71;0.738019636
7519;2015;11;29;6;899.855;1248.71;0.720627688
7520;2015;11;29;7;910.2225;1248.71;0.728930256
7521;2015;11;29;8;911.61;1248.71;0.730041403
7522;2015;11;29;9;928.915;1248.71;0.743899704
7523;2015;11;29;10;948.59;1248.71;0.759655965
7524;2015;11;29;11;976.18;1248.71;0.781750767
7525;2015;11;29;12;1008.335;1248.71;0.807501341
7526;2015;11;29;13;1018.24;1248.71;0.815433527
7527;2015;11;29;14;1009.72;1248.71;0.808610486
7528;2015;11;29;15;1016.1575;1248.71;0.813765806
7529;2015;11;29;16;1033.3075;1248.71;0.82749998
7530;2015;11;29;17;1027.47;1248.71;0.822825156
7531;2015;11;29;18;1016.45;1248.71;0.814000048
7532;2015;11;29;19;1004.735;1248.71;0.804618366
7533;2015;11;29;20;1017.015;1248.71;0.814452515
7534;2015;11;29;21;968.09;1248.71;0.775272081
7535;2015;11;29;22;989.6875;1248.71;0.79256793
7536;2015;11;29;23;1029.0425;1248.71;0.824084455
7537;2015;11;30;0;966.8225;1248.71;0.774257033
7538;2015;11;30;1;957.205;1248.71;0.766555085
7539;2015;11;30;2;918.9625;1248.71;0.735929479
7540;2015;11;30;3;798.445;1248.71;0.639415877
7541;2015;11;30;4;643.8725;1248.71;0.51563013
7542;2015;11;30;5;562.385;1248.71;0.450372785
7543;2015;11;30;6;540.7975;1248.71;0.433084944
7544;2015;11;30;7;441.825;1248.71;0.353825148
7545;2015;11;30;8;468.16;1248.71;0.374914912
7546;2015;11;30;9;697.205;1248.71;0.558340207
7547;2015;11;30;10;846.0175;1248.71;0.677513194
7548;2015;11;30;11;882.835;1248.71;0.706997622
7549;2015;11;30;12;926.715;1248.71;0.742137886
7550;2015;11;30;13;961.59;1248.71;0.770066709
7551;2015;11;30;14;1004.1375;1248.71;0.804139872
7552;2015;11;30;15;1037.3675;1248.71;0.830751335
7553;2015;11;30;16;1035.555;1248.71;0.829299837
7554;2015;11;30;17;1052.8825;1248.71;0.843176158
7555;2015;11;30;18;1051.1925;1248.71;0.841822761
7556;2015;11;30;19;1041.5675;1248.71;0.834114806
7557;2015;11;30;20;1045.3475;1248.71;0.83714193
7558;2015;11;30;21;1035.045;1248.71;0.828891416
7559;2015;11;30;22;1035.4425;1248.71;0.829209744
7560;2015;11;30;23;1022.7375;1248.71;0.819035244
7561;2015;12;1;0;933.425;1248.71;0.747511432
7562;2015;12;1;1;839.31;1248.71;0.67214165
7563;2015;12;1;2;726.55;1248.71;0.581840459
7564;2015;12;1;3;637.86;1248.71;0.510815161
